ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
1,0,0.31522159,0.0000000,8,1,-10.236570,0.54045998,0.15656189,0.57926633,0.57211956,0.19133974,0.12138558E-1,0.25335343,0.18697633,0.79609225E-1,0.23236599E-1,0.11585838,0.33997160,0.82460542,0.38353758,0.74138617
1,0,0.31547825,0.0000000,8,1,-7.8751396,0.49684488,0.15956263,0.55726283,0.60049608,0.18954981,0.30621997E-1,0.26637644,0.20755494,0.70046963E-1,0.14359262E-1,0.87152600E-1,0.34421794,0.84013094,0.39253393,0.73062557
1,0,0.31573239,0.0000000,8,1,-7.8813656,0.54117652,0.14794278,0.49248159,0.61943665,0.22063483,0.52894880E-1,0.33930310,0.29606727,0.10221718,0.24028465E-1,0.93969382E-1,0.35377735,0.84791828,0.46340279,0.92540255
1,0,0.31594100,0.0000000,8,1,-8.0175067,0.49997822,0.15137429,0.50369232,0.60109196,0.24943798,0.80574091E-1,0.35815407,0.32302669,0.95894716E-1,0.25876743E-1,0.10280869,0.35813028,0.86835000,0.47908769,0.90458170
1,0,0.31601276,0.0000000,8,3,-7.4059812,0.39542940,0.17253723,0.53187359,0.60260859,0.22119812,0.13816098,0.32125083,0.26065846,0.90431024E-1,0.41890546E-1,0.74349493E-1,0.34739877,0.88064773,0.44540758,0.82303898
1,0,0.31612229,0.0000000,8,1,-7.9020897,0.43938646,0.15726676,0.46982622,0.56697651,0.32170021,0.18387392,0.32999364,0.28298642,0.94649258E-1,0.44043473E-1,0.12264280,0.33833025,0.90618521,0.48167319,0.66147248
1,0,0.31624106,0.0000000,8,2,-8.1617951,0.38993417,0.14332913,0.55437212,0.57605423,0.22415521,0.23155515,0.28521342,0.26011870,0.94650638E-1,0.46396664E-1,0.10406569,0.36444853,0.87186764,0.49732661,0.70372225
1,0,0.31627897,0.0000000,8,1,-9.0347593,0.36290198,0.14512861,0.53406855,0.58629723,0.25639340,0.22191267,0.29226848,0.29680838,0.90377904E-1,0.58078124E-1,0.12419527,0.34630640,0.87604464,0.49911555,0.73977862
1,0,0.31653428,0.0000000,8,1,-8.7801072,0.30761252,0.17009767,0.55224574,0.60986341,0.21141665,0.20215148,0.28701162,0.26022544,0.84831339E-1,0.70804985E-1,0.85976744E-1,0.34038941,0.88185812,0.46239316,0.74357183
1,0,0.31678940,0.0000000,8,1,-8.0719047,0.33515598,0.19646872,0.52027203,0.62615462,0.20330563,0.16241294,0.31784337,0.22261930,0.85927693E-1,0.60276260E-1,0.41625387E-1,0.33594670,0.89567596,0.42291030,0.79530365
1,0,0.31699255,0.0000000,8,3,-8.5516368,0.39313401,0.18072217,0.51199525,0.64105372,0.19270491,0.11088881,0.32370487,0.25327194,0.10054437,0.72480323E-1,0.63342994E-1,0.33217900,0.87372399,0.44143555,0.86085850
1,0,0.31738794,0.0000000,8,2,-7.7857424,0.42384739,0.20366728,0.50373763,0.64386016,0.17826388,0.61937317E-1,0.30664564,0.18832305,0.99629314E-1,0.74050921E-1,0.33943486E-1,0.32819405,0.89674183,0.38103201,0.75671885
1,0,0.31764981,0.0000000,8,3,-7.3106442,0.38996897,0.20995643,0.48980758,0.61417048,0.20705030,0.11221059,0.32002745,0.15898175,0.78674101E-1,0.35733383E-1,0.65106853E-2,0.32622483,0.90899181,0.38025279,0.67317143
1,0,0.31790367,0.0000000,8,1,-7.2548647,0.40830715,0.19689797,0.49037919,0.60163858,0.24625633,0.12007478,0.36188264,0.23724985,0.82481976E-1,0.36485692E-1,0.41964623E-1,0.33970387,0.90728433,0.42735264,0.80253785
1,0,0.31809656,0.0000000,8,1,-7.4332767,0.56220547,0.17253557,0.40860593,0.59452435,0.35016290,0.13281820E-1,0.40471728,0.32583307,0.81799569E-1,0.20235367E-1,0.10477245,0.32711062,0.90773767,0.44833578,0.84998751
1,0,0.31832163,0.0000000,8,2,-7.0800914,0.51444984,0.15731163,0.42965444,0.59606005,0.28992990,0.13098163,0.39847260,0.30561511,0.89219211E-1,0.10134053E-1,0.69448178E-1,0.35995332,0.89161057,0.50845269,0.80356578
1,0,0.31857485,0.0000000,8,1,-6.9191304,0.42255729,0.17690387,0.47243461,0.57428889,0.23484157,0.19629599,0.35258292,0.18835195,0.84252322E-1,0.84694154E-2,0.25314505E-1,0.35234285,0.88884498,0.46460593,0.64987835
1,0,0.31856647,0.0000000,8,2,-7.8848238,0.50510203,0.19227104,0.38726836,0.59021890,0.28259908,0.12807089,0.40001546,0.20166005,0.98676891E-1,0.16456056E-1,0.28478820E-1,0.33656313,0.91388305,0.44367974,0.68335537
1,0,0.31861341,0.0000000,8,3,-7.9895243,0.52326255,0.13065128,0.44110470,0.54407038,0.31794162,0.18150605,0.36327450,0.28016923,0.88656853E-1,0.37732682E-2,0.11012141,0.35203716,0.88128044,0.52385137,0.65608319
1,0,0.31867990,0.41074309,8,3,-9.4718161,0.65369751,0.11081406,0.39846699,0.55544890,0.35818683,0.72769192E-1,0.38657044,0.34223219,0.10251729,0.87329887E-2,0.15881206,0.34253718,0.86406426,0.53290455,0.76336063
1,0,0.31893215,0.0000000,8,1,-8.4936042,0.62685425,0.13253141,0.36868849,0.58835329,0.33023548,0.66392745E-1,0.41558529,0.32788720,0.11519871,0.22475802E-1,0.11327055,0.33819952,0.87460118,0.52444828,0.82562880
1,0,0.31918421,0.0000000,8,1,-7.6767554,0.55649297,0.15345876,0.37982789,0.62794615,0.24148349,0.11175072,0.40131982,0.26176705,0.12191975,0.31189504E-1,0.41092462E-1,0.34773823,0.87871686,0.50150256,0.82016450
1,0,0.31940320,0.0000000,8,5,-7.5877755,0.55255335,0.14512798,0.37643534,0.60585588,0.25331246,0.14663873,0.39493437,0.24255534,0.10625905,0.21926982E-2,0.36167074E-1,0.35663195,0.87519787,0.52025752,0.65906926
1,0,0.31961225,0.0000000,8,1,-7.7093453,0.55210163,0.13292853,0.37592998,0.61054216,0.27762006,0.13021234,0.39537025,0.28451128,0.10227826,0.55873653E-2,0.61564826E-1,0.34990912,0.87063845,0.53416182,0.69477050
1,0,0.31964096,0.0000000,8,2,-8.6736848,0.35039191,0.12565778,0.48062315,0.58743325,0.25595108,0.26320037,0.30951881,0.25880974,0.69595365E-1,0.17213959E-1,0.66639719E-1,0.35068270,0.87576302,0.53407570,0.53866848
1,0,0.31997713,0.0000000,8,2,-8.7044503,0.39845548,0.12719208,0.43680005,0.59127133,0.27551344,0.23981482,0.33701117,0.27474865,0.77265967E-1,0.14505581E-1,0.76960079E-1,0.34897019,0.87167644,0.54632241,0.53825154
1,0,0.31993397,0.0000000,8,5,-9.0751446,0.43705902,0.14211409,0.37204597,0.63190755,0.29894352,0.17316260,0.38175591,0.31674410,0.81979795E-1,0.27681107E-1,0.74828561E-1,0.33449800,0.88546102,0.53911893,0.64405266
1,0,0.31972090,0.0000000,8,3,-10.363220,0.39692286,0.13999426,0.37642753,0.63047135,0.28911295,0.21683487,0.38732146,0.31422122,0.83613852E-1,0.32262351E-1,0.70520565E-1,0.33989734,0.87771164,0.56752518,0.60393522
1,0,0.31996120,0.0000000,8,2,-8.9223701,0.37273653,0.13713285,0.42595492,0.62381862,0.30368208,0.20557199,0.39075555,0.36650669,0.51740706E-1,0.96237472E-2,0.83382812E-1,0.35161731,0.88154689,0.56174311,0.72882870
1,0,0.32003210,0.0000000,8,2,-9.2182012,0.35569606,0.15958913,0.43472718,0.68135304,0.20386481,0.15049231,0.39439981,0.32686205,0.74971241E-1,0.29620355E-1,0.20519624E-1,0.34407497,0.86861209,0.51440445,0.92411333
1,0,0.32024995,0.0000000,8,1,-9.3084808,0.40042469,0.17151445,0.39794459,0.68075117,0.23198918,0.94087178E-1,0.38874297,0.29665549,0.72340125E-1,0.24292207E-1,0.17109440E-1,0.32227722,0.88367824,0.46670059,0.86737454
1,0,0.32049931,0.0000000,8,1,-8.9112187,0.38540787,0.18064726,0.40537063,0.69543182,0.21511810,0.80583245E-1,0.38713386,0.29021730,0.63233247E-1,0.21578389E-1,0.37971686E-2,0.32544655,0.87950174,0.45250738,0.88501431
1,0,0.32074849,0.0000000,8,1,-7.7302456,0.34896438,0.17260203,0.44327390,0.66828332,0.25453909,0.70893008E-1,0.34666724,0.29850956,0.19212952E-1,0.41722144E-2,0.35102642E-1,0.32295637,0.88863009,0.43693556,0.70094112
1,0,0.32089992,0.0000000,8,2,-6.9709211,0.31740270,0.16762352,0.46611527,0.64884750,0.24411477,0.13450006,0.35219281,0.29105476,0.26973938E-1,0.51066371E-2,0.27066111E-1,0.33818658,0.89062714,0.46634782,0.68736693
1,0,0.32099783,0.0000000,8,2,-7.1551687,0.39314858,0.16645654,0.38899848,0.64185479,0.28535643,0.13319593,0.39100352,0.30002614,0.42677808E-1,0.13195252E-1,0.54944153E-1,0.33575266,0.88443374,0.50844015,0.58044021
1,0,0.32099091,0.0000000,8,1,-8.3522024,0.40944039,0.17402665,0.39848432,0.63450206,0.21485881,0.16343583,0.44143891,0.25943027,0.67275433E-1,0.19085123E-2,0.99981691E-2,0.35672959,0.84903231,0.54169987,0.69012415
1,0,0.32094926,0.0000000,8,1,-9.9265165,0.44962222,0.19098116,0.38267001,0.63972531,0.21647362,0.11841948,0.49674783,0.28106078,0.71340774E-1,0.38015239E-2,0.16289923E-1,0.36108103,0.83643508,0.54719167,0.81619296
1,0,0.32089275,0.0000000,8,2,-10.656523,0.42814773,0.14883937,0.46659343,0.65444339,0.16997128,0.14395962,0.44269956,0.35881280,0.83228036E-1,0.38813878E-1,0.65302766E-1,0.38219372,0.81289396,0.59676832,0.93171543
1,0,0.32104931,0.0000000,8,1,-10.945222,0.48092357,0.16295042,0.38996292,0.62304917,0.24553331,0.18494869,0.50454765,0.33857156,0.92880946E-1,0.40077883E-2,0.33901013E-1,0.38457299,0.85492634,0.60434380,0.89258294
1,0,0.32112128,0.0000000,8,1,-11.602956,0.50405934,0.17966091,0.34053153,0.61908052,0.23756385,0.17332192,0.50551870,0.25636821,0.11819570,0.34336348E-1,0.11606096E-1,0.37018590,0.87475266,0.59435521,0.60996344
1,0,0.32106431,0.0000000,8,4,-10.515174,0.48316149,0.17176690,0.37204915,0.63501793,0.20208473,0.17843713,0.48487052,0.26831507,0.11337786,0.39673609E-1,0.12764677E-1,0.38280182,0.86527314,0.59938362,0.63496757
1,0,0.32119485,0.0000000,8,2,-10.189773,0.44286401,0.16103431,0.39337812,0.57586973,0.28732287,0.21619184,0.45380960,0.27932099,0.77745030E-1,0.35752178E-1,0.88307040E-1,0.36997655,0.86475558,0.61177651,0.41406965
1,0,0.32139551,0.0000000,8,5,-8.3611848,0.43847551,0.18467856,0.41377783,0.64788167,0.17977875,0.10164227,0.45374311,0.25515275,0.10786558,0.76674188E-1,0.36974683E-1,0.35110165,0.84815497,0.54443508,0.68797595
1,0,0.32130285,0.0000000,8,2,-9.6579585,0.46211825,0.19701379,0.37036429,0.62882309,0.25133530,0.13935060,0.49295370,0.27812990,0.80324029E-1,0.39147402E-1,0.36313048E-1,0.36997064,0.88300264,0.55644483,0.62440285
1,0,0.32147119,0.0000000,8,4,-8.7695825,0.52726247,0.17517757,0.36830175,0.61626572,0.27676581,0.96081763E-1,0.49734714,0.32191389,0.93810087E-1,0.41955880E-1,0.74285145E-1,0.36398173,0.87525430,0.56706295,0.72341634
1,0,0.32115794,0.0000000,8,3,-11.907091,0.64333887,0.17234185,0.29999652,0.58712633,0.37342013,0.42042266E-1,0.54788832,0.37404949,0.97354071E-1,0.45773176E-1,0.13976096,0.35701379,0.88199058,0.59606987,0.67434355
1,0,0.32133709,0.0000000,8,2,-9.4028769,0.45495475,0.19480956,0.45162504,0.59322744,0.21920563,0.10108279,0.48299557,0.27371082,0.68937222E-1,0.35689482E-1,0.64438074E-1,0.36818722,0.84592465,0.54212611,0.73100547
1,0,0.32152336,0.46646720,8,2,-8.4868853,0.49061196,0.17533330,0.51904219,0.56686889,0.22953198,0.18474041E-1,0.41064567,0.26914578,0.45113420E-1,0.40408300E-1,0.12210139,0.35859571,0.83715363,0.50006252,0.60218700
1,0,0.32152681,0.0000000,8,3,-8.6533282,0.41051927,0.17792181,0.59281367,0.57483093,0.15656356,0.56553613E-1,0.36379588,0.22890965,0.23137853E-1,0.28075762E-1,0.93053136E-1,0.37000830,0.82266852,0.47424503,0.61081385
1,0,0.32177219,0.0000000,8,1,-8.1620702,0.33579241,0.18134308,0.60734215,0.61060312,0.77409335E-1,0.14489060,0.35924763,0.21110352,0.33617128E-1,0.42401136E-1,0.41280853E-1,0.39331966,0.82231015,0.50393046,0.63362693
1,0,0.32185299,0.0000000,8,6,-7.3557099,0.44096471,0.18185547,0.48676013,0.63809644,0.16820919,0.71084269E-1,0.44112203,0.30083454,0.38002204E-1,0.25316169E-1,0.54764875E-1,0.37686818,0.84046280,0.52138560,0.80662899
1,0,0.32209763,0.0000000,8,1,-6.3328354,0.43137218,0.17926116,0.53360545,0.62969618,0.13346933,0.78730935E-1,0.35926060,0.23172453,0.51079065E-1,0.52066465E-1,0.54014985E-1,0.37178148,0.85382652,0.47864908,0.65264567
1,0,0.32223120,0.0000000,8,1,-6.7002837,0.41610938,0.19831287,0.54737195,0.60237806,0.12586958,0.10241556,0.35358618,0.15457148,0.47923414E-1,0.35330628E-1,0.26349241E-1,0.37391156,0.86377829,0.43696166,0.56674758
1,0,0.32251180,0.0000000,8,3,-6.4570548,0.48468855,0.19972106,0.47386782,0.63054320,0.15424707,0.54502077E-1,0.40291173,0.21061340,0.83205613E-1,0.74025418E-1,0.58440741E-1,0.36159215,0.86573512,0.46402782,0.66065818
1,0,0.32273986,0.0000000,8,6,-6.3116001,0.47125148,0.19578887,0.47772816,0.58510660,0.19206530,0.88944261E-1,0.34889364,0.14799580,0.75725182E-1,0.82956197E-1,0.85620760E-1,0.34857836,0.87682373,0.45628427,0.31809974
1,0,0.32278324,0.0000000,8,3,-6.8094270,0.50791720,0.19207094,0.45564151,0.59621180,0.16788658,0.78540287E-1,0.33733290,0.12174334,0.84384962E-1,0.91303036E-1,0.89318378E-1,0.34973761,0.85918303,0.46167152,0.22962288
1,0,0.32297772,0.0000000,8,1,-6.9549160,0.40532033,0.17796916,0.47171551,0.60008497,0.16864992,0.17941510,0.35842418,0.18071139,0.58950708E-1,0.71795898E-1,0.90335137E-1,0.36869914,0.84532833,0.52796133,0.27459381
1,0,0.32311656,0.0000000,8,1,-7.2974985,0.49476416,0.18072058,0.41370240,0.62002696,0.17435401,0.10751093,0.41625797,0.20626619,0.84017247E-1,0.82452427E-1,0.80728287E-1,0.36861253,0.85521002,0.53958647,0.33422416
1,0,0.32321252,0.0000000,8,1,-7.8240238,0.44757110,0.19136182,0.37795137,0.62914617,0.23252996,0.10313913,0.44147036,0.26125421,0.58674797E-1,0.89733545E-1,0.10609868,0.35248647,0.86828325,0.55114494,0.32054512
1,0,0.32345519,0.0000000,8,1,-7.3236586,0.46612507,0.16822215,0.41022596,0.57743511,0.24587071,0.12435403,0.38408539,0.20603961,0.55265129E-1,0.81936701E-1,0.13036621,0.34467409,0.86267451,0.54629435,0.90205628E-1
1,0,0.32376504,0.0000000,8,3,-6.2854866,0.46360129,0.13824101,0.48227346,0.56655921,0.23757112,0.98785533E-1,0.30873803,0.21098373,0.29715571E-1,0.58793435E-1,0.14988535,0.34439089,0.85032526,0.51698202,0.83355122E-1
1,0,0.32400716,0.0000000,8,1,-6.0342757,0.37063027,0.14527069,0.56470825,0.54290922,0.22729569,0.13634255,0.24677231,0.17015192,0.25651030E-2,0.45138429E-1,0.14228802,0.34378914,0.86167873,0.46750167,0.38978820E-1
1,0,0.32418926,0.0000000,8,2,-5.7273066,0.31463221,0.18645123,0.52500643,0.57499576,0.19897710,0.17701039,0.28235486,0.11736951,0.89881194E-2,0.42134681E-1,0.61751048E-1,0.34943322,0.90168732,0.43371880,0.53336015E-1
1,0,0.32443097,0.0000000,8,1,-5.1262732,0.43253611,0.17052670,0.46940722,0.58481512,0.21094362,0.10803650,0.31240639,0.14424310,0.38033271E-1,0.56034407E-1,0.94703236E-1,0.34226711,0.87691091,0.45984214,0.91632253E-1
1,0,0.32449056,0.0000000,8,1,-5.8373503,0.46650102,0.16566526,0.50987453,0.62202824,0.13190279,0.25987548E-1,0.31643878,0.16293254,0.56195999E-1,0.58290115E-1,0.83469906E-1,0.34086669,0.83452494,0.43400189,0.41463469
1,0,0.32458889,0.0000000,8,3,-5.7660385,0.42965216,0.15844867,0.47649584,0.60397964,0.18096012,0.11308617,0.34816721,0.19376622,0.46031320E-1,0.47311283E-1,0.99199156E-1,0.35024849,0.83608406,0.49908150,0.31426007
1,0,0.32483003,0.0000000,8,1,-5.4866484,0.43985069,0.17129468,0.46092214,0.65758262,0.10535084,0.66099301E-1,0.39440389,0.19300137,0.62806512E-1,0.43904497E-1,0.28891589E-1,0.35462370,0.82990317,0.48639308,0.55539947
1,0,0.32500790,0.0000000,8,2,-5.2892175,0.38598313,0.16985086,0.48797725,0.64447305,0.95452984E-1,0.13357082,0.36264186,0.16134170,0.34653752E-1,0.16653113E-1,0.14592731E-1,0.36797747,0.83120271,0.48426561,0.43655068
1,0,0.32516103,0.0000000,8,1,-5.5710922,0.36625269,0.17220805,0.50778603,0.62501587,0.14917259,0.89001598E-1,0.31060131,0.16378205,0.15892473E-1,0.37079003E-1,0.64213043E-1,0.33599475,0.84489050,0.44091199,0.32783232
1,0,0.32522963,0.0000000,8,2,-5.7461753,0.39349140,0.16937816,0.48947616,0.65078771,0.96586226E-1,0.10673681,0.29750398,0.13315045,0.39772813E-1,0.63693348E-1,0.50453009E-1,0.34937092,0.83860187,0.46223565,0.22319419
1,0,0.32514951,0.0000000,8,1,-8.0456029,0.39334501,0.14122509,0.51563601,0.63909111,0.12661543,0.13527393,0.30234886,0.22334793,0.44935331E-1,0.68496863E-1,0.10932875,0.35525607,0.81830186,0.51290414,0.40010450
1,0,0.32503854,0.0000000,8,1,-12.346809,0.50479567,0.11922098,0.56376914,0.61566664,0.17376084,0.23041212E-1,0.28251071,0.30239089,0.49052137E-1,0.76258344E-1,0.19581431,0.35237089,0.80692647,0.49029787,0.60208172
1,0,0.32484896,0.0000000,8,4,-15.453623,0.30571364,0.13173258,0.72857202,0.59859927,0.68468379E-1,0.93246852E-1,0.20060577,0.22835046,0.11242435E-1,0.64920630E-1,0.15032488,0.35608401,0.78960093,0.42890226,0.66136439
1,0,0.32503774,0.0000000,8,1,-15.609238,0.34184965,0.15904539,0.67546811,0.63137883,0.10370829,0.14863452E-1,0.25278974,0.27466298,0.18993830E-1,0.78500586E-1,0.15379036,0.34246906,0.80731045,0.40478388,0.83388599
1,0,0.32519214,0.0000000,8,2,-12.759986,0.21590774,0.15847527,0.75504899,0.59098384,0.52530223E-1,0.16157467,0.19303372,0.18482068,0.85535648E-2,0.75293784E-1,0.12127425,0.36427605,0.81138479,0.41736228,0.58414242
1,0,0.32525675,0.0000000,8,4,-12.501088,0.22321668,0.17951250,0.74231248,0.59784430,0.66486067E-2,0.17338400,0.18263682,0.10881468,0.23392935E-1,0.10162522,0.99846295E-1,0.36993565,0.81734675,0.40481422,0.39437542
1,0,0.32543779,0.48281774,8,2,-11.381406,0.19025449,0.16020649,0.75319540,0.57406664,0.57754064E-1,0.25732353,0.18354260,0.16461749,0.56331619E-3,0.85808570E-1,0.13826136,0.38983290,0.82259967,0.46267577,0.32422416
1,0,0.32567683,0.0000000,8,1,-9.1374517,0.33221462,0.15968162,0.64547476,0.62087428,0.57989479E-1,0.15368859,0.31049541,0.23762415,0.49943398E-1,0.93957787E-1,0.11456314,0.38649203,0.82297850,0.49634081,0.65410871
1,0,0.32591570,0.0000000,8,1,-8.6740004,0.34331353,0.14911050,0.63118022,0.63116359,0.70729178E-1,0.15115701,0.30944110,0.25924280,0.33861418E-1,0.70002164E-1,0.10629472,0.39295394,0.83273916,0.49351014,0.66837947
1,0,0.32612361,0.0000000,8,1,-8.7649336,0.49241121,0.12864694,0.53760894,0.63768975,0.10256004,0.89492836E-1,0.38805928,0.29415529,0.38197369E-1,0.31176591E-1,0.90038175E-1,0.40497036,0.83739708,0.53127761,0.69860567
1,0,0.32609056,0.0000000,8,1,-10.222701,0.37057954,0.11893319,0.53978713,0.67691570,0.28581446E-1,0.21912593,0.40403339,0.30055784,0.60631995E-1,0.31281391E-1,0.98244823E-2,0.41908296,0.83729384,0.58804449,0.83290914
1,0,0.32639846,0.0000000,8,2,-8.0502276,0.33804377,0.14449076,0.52169156,0.69285847,0.45253381E-1,0.17712286,0.40729050,0.29510587,0.39487733E-1,0.38046762E-1,0.40131287E-2,0.40519330,0.85291064,0.55780859,0.74355024
1,0,0.32683375,0.0000000,8,2,-7.7548754,0.33448660,0.14004836,0.52936623,0.68491661,0.73211863E-1,0.16439814,0.39862662,0.32665825,0.42320666E-1,0.60197315E-1,0.45180653E-1,0.39163770,0.85461856,0.55913319,0.76732486
1,0,0.32695531,0.0000000,8,3,-7.2470780,0.35123767,0.15780312,0.47793417,0.71127585,0.88008304E-1,0.10762343,0.43697688,0.34313746,0.52654336E-1,0.69569669E-1,0.37909000E-1,0.37042608,0.85161070,0.54367125,0.88540714
1,0,0.32719289,0.0000000,8,1,-7.0373958,0.44358631,0.13600699,0.48825961,0.66608982,0.15964360,0.48617664E-1,0.42994403,0.37913610,0.42428632E-1,0.67951283E-1,0.11819290,0.36793718,0.85320310,0.54334592,0.82287982
1,0,0.32743029,0.0000000,8,1,-6.2223240,0.53387578,0.15703823,0.41404504,0.68523540,0.14391779,0.19150551E-1,0.47745903,0.33624847,0.78398502E-1,0.68932136E-1,0.79096862E-1,0.36964323,0.85539880,0.53548462,0.85944450
1,0,0.32737567,0.0000000,8,1,-7.9792344,0.46585120,0.16076110,0.46387456,0.66596314,0.12812023,0.80300051E-1,0.46820024,0.33035927,0.60771425E-1,0.90017824E-1,0.99775831E-1,0.38676332,0.85079968,0.57117592,0.71416357
1,0,0.32760017,0.0000000,8,1,-8.0158485,0.50136301,0.15177623,0.46026221,0.62444137,0.15817973,0.10533697,0.46504674,0.29085280,0.60352408E-1,0.51166150E-1,0.79906441E-1,0.39172455,0.86313371,0.56497382,0.63132433
1,0,0.32755240,0.0000000,8,7,-7.9690368,0.49963544,0.15825830,0.45150052,0.61821094,0.16581715,0.12338897,0.45298250,0.26373026,0.59702600E-1,0.41929226E-1,0.64761007E-1,0.39167041,0.87450397,0.55129204,0.57028916
1,0,0.32764430,0.0000000,8,2,-8.1933854,0.51030848,0.18403015,0.39947102,0.59975960,0.22910706,0.11835800,0.42779773,0.20758158,0.90424365E-1,0.86257803E-1,0.76490655E-1,0.35568104,0.92411029,0.50010058,0.40030360
1,0,0.32788055,0.0000000,8,1,-6.0832065,0.54671013,0.15457510,0.41965037,0.60346704,0.26064258,0.20189626E-1,0.42982496,0.30707095,0.62872185E-1,0.82762342E-1,0.14604548,0.34217867,0.89794202,0.51268314,0.50511553
1,0,0.32772163,0.0000000,8,2,-8.8503033,0.48098335,0.12404867,0.55681713,0.54111150,0.24505733,0.10143492,0.33059180,0.29390970,0.44401678E-1,0.77784788E-1,0.20643787,0.35741744,0.85870867,0.52710951,0.42380558
1,0,0.32795760,0.0000000,8,1,-8.2502941,0.46440566,0.12418764,0.56398149,0.53983132,0.24728653,0.10798377,0.31217121,0.28160606,0.35163329E-1,0.63358026E-1,0.19855644,0.35598068,0.85375612,0.51743304,0.38864001
1,0,0.32798698,0.0000000,8,4,-7.4253127,0.38331804,0.14610062,0.58024678,0.56193924,0.19341585,0.15366634,0.27128488,0.21644954,0.45778373E-1,0.10272649,0.16698540,0.35245231,0.87316752,0.49073293,0.25047021
1,0,0.32801896,0.0000000,8,3,-6.5457526,0.41520715,0.16649891,0.57353824,0.58043432,0.18772762,0.89998738E-1,0.29179930,0.21106604,0.25260694E-1,0.65192804E-1,0.13218520,0.35454753,0.88019212,0.43539107,0.39043506
1,0,0.32814326,0.0000000,8,2,-6.2513197,0.47259066,0.19428615,0.50545440,0.60022072,0.20654968,0.29959071E-1,0.35424669,0.21431798,0.42313479E-1,0.66451154E-1,0.10860583,0.34300468,0.89540144,0.41489730,0.50075986
1,0,0.32833329,0.0000000,8,3,-6.3236747,0.42691962,0.19844184,0.52785117,0.64097925,0.11503736,0.44005841E-1,0.38799284,0.21899599,0.37947900E-1,0.52274108E-1,0.46589589E-1,0.36600197,0.87239223,0.43634523,0.66214100
1,0,0.32847453,0.0000000,8,2,-6.8525118,0.43877356,0.19815906,0.51064261,0.62716091,0.17687163,0.34164358E-1,0.40658657,0.26502447,0.39332614E-1,0.55172891E-1,0.79906694E-1,0.35783998,0.88280954,0.44311403,0.72105411
1,0,0.32870900,0.0000000,8,1,-5.9361986,0.50369493,0.19280674,0.44845882,0.66709977,0.13806405,0.14483592E-1,0.45284654,0.26944084,0.64980615E-1,0.48996577E-1,0.43016508E-1,0.36603805,0.86391888,0.47192235,0.82587076
1,0,0.32894331,0.0000000,8,1,-5.8516394,0.43125175,0.18804794,0.43733976,0.65552470,0.20957790,0.37579692E-1,0.42636459,0.29848521,0.49871348E-1,0.62410450E-1,0.76102226E-1,0.33763776,0.88599889,0.47275658,0.70693528
1,0,0.32910617,0.0000000,8,2,-5.1391873,0.45633014,0.17856850,0.44715551,0.67767596,0.13854512,0.82368810E-2,0.45194344,0.29284526,0.46845560E-1,0.49222374E-1,0.49258453E-1,0.35559282,0.85668434,0.48610070,0.77323106
1,0,0.32905409,0.0000000,8,3,-5.7297293,0.42313149,0.19378411,0.46433560,0.65806906,0.14571821,0.57772138E-1,0.44462979,0.26758017,0.57795039E-1,0.63063458E-1,0.52861801E-1,0.36174834,0.87523566,0.47409403,0.73581733
1,0,0.32904759,0.0000000,8,1,-6.8996236,0.38370741,0.19186224,0.46526961,0.64210990,0.15850452,0.14603918,0.39972744,0.22924789,0.56057808E-1,0.58327070E-1,0.38092944E-1,0.37228602,0.91034658,0.47309591,0.51281430
1,0,0.32901894,0.0000000,8,1,-8.2989360,0.30375920,0.19318713,0.50290564,0.61924021,0.18801862,0.18526946,0.35220104,0.22115333,0.29992759E-1,0.69021948E-1,0.69244894E-1,0.36683379,0.93201988,0.45850807,0.31174907
1,0,0.32925249,0.0000000,8,1,-8.2157400,0.37938648,0.19380550,0.42572828,0.61770582,0.25848665,0.14321551,0.38752885,0.24568460,0.51882811E-1,0.90538491E-1,0.10489990,0.34915814,0.94187936,0.47104916,0.27922650
1,0,0.32942108,0.0000000,8,1,-8.4218034,0.34638698,0.17844801,0.47797127,0.55946973,0.29485902,0.18847302,0.34414390,0.22652399,0.87935033E-2,0.60864029E-1,0.14706238,0.35442621,0.93702075,0.47580164,0.44352646E-1
1,0,0.32946711,0.0000000,8,1,-9.1944962,0.36198919,0.17820268,0.50890752,0.54472321,0.30117620,0.16357263,0.36873760,0.27098551,0.19230997E-1,0.84244778E-1,0.19593842,0.35851041,0.91313718,0.49773890,0.17688611
1,0,0.32966506,0.0000000,8,3,-8.4475433,0.30029137,0.17273989,0.55518372,0.51743102,0.30478805,0.20125648,0.29381533,0.21394969,0.11445743E-1,0.78648200E-1,0.18791116,0.34517375,0.92562323,0.46114771,0.20541199E-1
1,0,0.32983434,0.35421995,8,2,-7.5195513,0.34123477,0.16380029,0.56404903,0.55636024,0.23321137,0.16290326,0.31378744,0.23828807,0.29764962E-1,0.88760782E-1,0.17368761,0.36049717,0.89259632,0.48024993,0.21975853
