SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
-6.9038947,0.67363023,0.11235071,0.57005610E-2,0.60878692,0.28442495,0.12753854,0.19379310,0.40592904,0.55161969E-1,0.83722977E-1,0.15357304,0.33615858,0.91655037,0.49515991,0.31333588
-5.6995155,0.35772100,0.10675526,0.14731400,0.64871023,0.53646718E-1,0.11860122E-1,0.37163692,0.49937714,0.31978233E-1,0.86008145E-1,0.49695290E-1,0.32164263,0.91238754,0.41727401,0.75515877
-6.5807235,0.94738676E-1,0.14858525,0.43436315,0.53402046,0.33122220,0.67362753E-1,0.23720759,0.15346659,0.17320489E-2,0.47374537E-1,0.10405939,0.31458530,0.88363042,0.50656502,0.64860910
-10.126299,0.13594798,0.16075013,0.65732472,0.53826656,0.44911667E-1,0.30046977,0.17332325,0.89191109E-1,0.64093844E-1,0.18509223E-1,0.79333728E-2,0.34135700,0.89674030,0.46229771,0.31634189
-6.1561625,0.20294375,0.12754990,0.43670409,0.55946746,0.41279778E-1,0.24621453,0.16248175,0.27973692,0.20971784E-1,0.10368746E-1,0.14640976E-1,0.35143088,0.88818853,0.42236638,0.66935829
-7.2557936,0.82531257E-1,0.16145519,0.49182933,0.56515644,0.25025240,0.65426699E-1,0.34208857,0.26873362,0.74767292E-1,0.87406357E-1,0.42957654E-1,0.36537562,0.83561789,0.31835224,0.48437727
-6.3562501,0.46631111,0.14765661,0.39501200,0.59119130,0.26519717,0.19555968,0.23515378,0.27931617,0.17431764E-2,0.75496472E-1,0.57511410E-1,0.33596459,0.89211047,0.41166114,0.30752596
-7.2908248,0.48367412,0.22335806,0.47350079,0.60103335,0.36553864,0.76564687E-2,0.42625734,0.37543952E-1,0.90688696E-1,0.16220179E-1,0.21086800E-1,0.33954578,0.85445811,0.52578724,0.56400539
-7.9648148,0.20499507,0.17829217,0.49865218,0.57232502,0.21095937,0.18725251,0.21170294,0.19461953,0.77961868E-1,0.57834005E-1,0.41311596E-1,0.36383947,0.88818267,0.45952220,0.22639696
-6.7998103,0.70274093,0.13212949,0.21097079,0.56036213,0.47827852,0.63217005E-1,0.30275013,0.24746822,0.76834754E-1,0.14877813E-1,0.73437165E-1,0.35398710,0.85715139,0.37255365,0.38882669
-8.7972115,0.61872529,0.11047722,0.92775624E-1,0.63976914,0.62367978E-1,0.85962776E-2,0.41893627,0.52772078,0.11740608,0.84947468E-1,0.13729475,0.31487606,0.94870790,0.57111531,0.40451236
-12.261855,0.54933304,0.14513506,0.28625816,0.57668713,0.49027229,0.22459994,0.40765903,0.31329588,0.95944161E-1,0.11712037,0.74284044E-2,0.37817467,0.83563734,0.49599521,0.76317639
-11.865809,0.22790929,0.11144212,0.33626659,0.52317788,0.34111777,0.42503069E-1,0.47312315,0.41543168,0.67001107E-1,0.13793038,0.25120228E-1,0.35924502,0.89538404,0.20136693,0.42688506
-9.5507023,0.63392720,0.12260120,0.19857775,0.61595104,0.32143912,0.22648648E-1,0.29903632,0.18529005,0.69545002E-1,0.10419503,0.59028086E-2,0.34431738,0.90852372,0.37834246,0.28460169
-7.2278025,0.29536145,0.17713267,0.46445651,0.63492531,0.19209454,0.88681080E-1,0.26481306,0.12980777,0.53345154E-1,0.10214366,0.84590486E-1,0.36628149,0.84311558,0.36698411,0.57020372
-9.4894018,0.51059057,0.15998063,0.55257032,0.71818827,0.22744019,0.90069954E-2,0.50587810,0.30595741,0.15581537E-1,0.48800763E-1,0.63676168E-1,0.39594764,0.89200991,0.46257726,0.74072785
-8.8546738,0.69379636,0.14432301,0.10215197,0.59121898,0.27788571,0.22856261,0.11778528E-3,0.29055702,0.26596642E-1,0.13567042,0.25293102E-1,0.34830502,0.83664694,0.37321531,0.17756050
-7.0651162,0.48927750,0.14146352,0.15389311,0.55623312,0.22505397,0.10418765,0.20277611,0.46816493,0.22623765E-1,0.14231627,0.97594895E-1,0.32528560,0.92150360,0.43327194,0.55302004E-1
-9.8263187,0.49298185,0.23231164,0.49376106,0.53398133,0.58219623,0.23169390,0.16005868,0.49311729E-1,0.20608282E-1,0.42231657E-1,0.64374534E-1,0.33769426,0.93681959,0.32090015,0.61275144
-15.641876,0.42676613,0.52858111E-1,0.50071030,0.38105284,0.58012763,0.24056590,0.28323993,0.47770849,0.18915236E-1,0.88793441E-1,0.23970312,0.36489515,0.87285691,0.40902139,0.26469574
-7.5583049,0.76010244,0.17259772,0.31743731,0.71607268,0.29704867,0.36763737E-1,0.26054027,0.13052098,0.29026197E-1,0.41945611E-1,0.15868652,0.37145710,0.84028332,0.42490093,0.51594413
-9.0221159,0.81505503,0.18084168,0.23185987,0.65506710,0.88394459E-1,0.79314881E-1,0.95523015E-1,0.24326238,0.48098566E-1,0.52557018E-1,0.66355989E-1,0.32231769,0.85997176,0.37747640,0.55796205
-7.9811155,0.51851392,0.14640883,0.22135273,0.62925919,0.31147011,0.11909094,0.29462873,0.39574148,0.31529788E-1,0.93112425E-1,0.14777723E-1,0.36860630,0.83986227,0.36956833,0.91230474
-6.6486683,0.42312961,0.15977214,0.35724084,0.58663093,0.16221136,0.72104656E-1,0.27525123,0.36422333,0.51027683E-1,0.49724823E-1,0.37287102E-1,0.34323671,0.91851699,0.39832877,0.36570839
-5.5867523,0.23770307,0.19998267,0.48499410,0.52257632,0.41608093,0.94183282E-1,0.22864313,0.63122871E-1,0.16316569E-1,0.38369462E-1,0.47355511E-1,0.32201358,0.90703826,0.42204379,0.68641540
-11.595814,0.70888243,0.20506209,0.27087199,0.62360449,0.40129302,0.10392813E-1,0.11001813,0.19494184,0.88852993E-1,0.48932897E-1,0.14595841,0.26821542,0.95632721,0.61492992,0.50832142
-6.4616656,0.20966508,0.12833802,0.43610991,0.51443232,0.35741142E-1,0.11272821,0.27629563,0.38965469,0.42082070E-2,0.55192792E-1,0.10717378,0.34128101,0.86227389,0.41792157,0.27946644E-1
-13.421450,0.36732637,0.57501296E-1,0.14096800,0.60678041,0.43891750E-1,0.10380152,0.11121343,0.53712209,0.42516588E-1,0.61309028E-1,0.10667286,0.33617449,0.81280003,0.51035101,0.37859449E-1
-9.5837717,0.49846975,0.15463823,0.29075059,0.65264162,0.37155265,0.54748112E-1,0.14568266,0.24020578,0.58385809E-2,0.44061000E-1,0.17587187,0.35036053,0.83377003,0.40291462,0.49919656
-6.3076259,0.24562583,0.17438000,0.47169061,0.69463997,0.60621646E-1,0.17997229E-1,0.34309290,0.30790859,0.61442489E-1,0.79614915E-1,0.81378998E-1,0.32945686,0.90547124,0.46644465,0.15794127
-14.185616,0.50686778,0.20352477,0.71557766,0.60025245,0.27468665,0.16698465,0.41132069,0.67908620E-1,0.54793440E-2,0.98378844E-1,0.62586242E-1,0.37359267,0.86945565,0.67905197,0.76486674
-12.785790,0.42688953,0.13490131,0.36479981,0.57075461,0.21727758,0.17710620,0.27177392,0.23456406,0.51360857E-1,0.65868390E-1,0.13233957,0.29408278,0.97458102,0.54712245,0.88618463
-7.8412470,0.67579558,0.21098168,0.54082899,0.71582436,0.61817531E-1,0.89648702E-1,0.42219284,0.38667363E-1,0.78287042E-1,0.48952309E-1,0.73032290E-1,0.37370900,0.84765383,0.59253602,0.85530374
-9.5839190,0.35297334,0.12958929,0.23959553,0.53217428,0.44816166,0.14688903,0.40303271,0.34147345,0.61935631E-1,0.65314525E-1,0.14553253,0.33535084,0.88182960,0.46333135,0.52491613
-12.797693,0.40841101,0.17257257,0.28648792,0.50396912,0.14332435,0.85169944E-1,0.11156207,0.21063360,0.39651444E-1,0.28044276E-1,0.11226709,0.34166849,0.86687002,0.28943155,0.92179217
-10.668239,0.90389860,0.19011461,0.19143711,0.69820974,0.45155374,0.96249616E-1,0.34857941,0.92353497E-1,0.39044628E-1,0.12522235,0.16495756,0.32628067,0.88362283,0.48354634,0.91072547
-13.921162,0.60015808,0.14272631,0.34940423,0.43729506,0.26202134,0.60164270E-1,0.13189338,0.29528194,0.57701584E-1,0.92457421E-1,0.18376594,0.30049354,0.93043806,0.43633447,0.54375251
-8.9432836,0.58981929,0.15107970,0.52749544,0.48767572,0.53891384,0.17725786,0.14379961,0.29304757E-1,0.76855152E-2,0.14424416,0.10652619,0.36616077,0.87599814,0.32968743,0.55822367
-9.9639450,0.42709644,0.13466645,0.46152153,0.62747761,0.84594720E-1,0.48592439E-1,0.26311503,0.23999354,0.42645778E-1,0.46081870E-1,0.24334965,0.35499732,0.88798920,0.54486794,0.43670910
-10.287825,0.54863876,0.10914309,0.52487524,0.42633971,0.54019846,0.12781484,0.13221504,0.86128744E-1,0.43406314E-1,0.15376451,0.70974424E-1,0.33957967,0.86726534,0.42190245,0.37826039
-10.459156,0.21899784,0.95807402E-1,0.78836535E-1,0.57609340,0.11291405,0.21990626,0.25442931,0.54412225,0.46861282E-1,0.13488782,0.11095409,0.33856411,0.90019133,0.51509977,0.69287005
-9.4668974,0.50202038,0.16340960,0.41301499,0.55280121,0.42028557,0.11085132,0.31936022,0.36158417,0.15624995E-1,0.92172910E-1,0.62968791E-1,0.31153870,0.94839892,0.47215739,0.23500635
-7.9549329,0.54105213,0.13759267,0.71386780E-1,0.60502948,0.19021778,0.12241744,0.15752864,0.47968502,0.44350369E-1,0.33098290E-1,0.15163449,0.29469600,0.91229667,0.49569763,0.48640509
-10.501910,0.80230254,0.22566616,0.35873502,0.77920139,0.32580451,0.54597729E-1,0.52895212,0.19144715,0.49670476E-1,0.59559517E-1,0.11928274,0.37725577,0.88915195,0.46974243,0.40612590
-6.6558977,0.75915190,0.11013701,0.13703282,0.70349056,0.81239288E-1,0.25574730E-1,0.35425489,0.42283168,0.17618651E-1,0.10709713,0.11564451,0.34970233,0.84075262,0.54808953,0.33835957
-7.3257480,0.34511115,0.96107240E-1,0.17942870,0.44626409,0.42891248,0.82115368E-1,0.16882124,0.41635042,0.12598036E-1,0.23392242E-1,0.10418484,0.33549454,0.86625935,0.42643308,0.32634871
-7.2579326,0.46125661E-1,0.16280784,0.43497825,0.62054912,0.18053664,0.16922738E-2,0.31825944,0.24914195,0.18481908E-1,0.60680213E-1,0.19420916,0.31952608,0.93754446,0.42120803,0.24803428
-7.7826770,0.34244059E-1,0.18150133,0.46300405,0.57250564,0.20745031,0.17365786E-1,0.34944900,0.23760388,0.53664905E-1,0.72835703E-1,0.10588840,0.28619567,0.92162064,0.50878994,0.66508081
-7.8424026,0.73068127,0.11508756,0.76276074E-1,0.67461359,0.13066583E-1,0.19215042,0.32376168,0.50300940,0.60045523E-1,0.15620039,0.10446628,0.37066438,0.87947977,0.50392308,0.54899138
-6.5110967,0.44737494,0.12785777,0.44538365,0.55572486,0.42129157,0.46513286E-1,0.23582212,0.87012630E-1,0.26676033E-1,0.42544437E-1,0.99650840E-1,0.34618081,0.85464313,0.35993230,0.60345851
-8.9379394,0.84279966E-1,0.20595677,0.59655432,0.52582319,0.42801137,0.12031780,0.12796101,0.32289260E-1,0.31667652E-1,0.14295268,0.10600470,0.32409825,0.87607772,0.38119523,0.82953750E-1
-6.3240559,0.84219380,0.13535586,0.46846901E-1,0.70968163,0.12319959,0.15723662E-1,0.36342821,0.38637209,0.44106271E-1,0.64500266E-1,0.45274235E-1,0.33798476,0.88079569,0.55985742,0.31115065
-10.620537,0.34786258,0.12269861,0.48001409,0.58675821,0.21615749,0.21783112E-1,0.24040886,0.14116400,0.33190995E-1,0.20678440E-1,0.37541306E-1,0.38099503,0.85553666,0.50909401,0.57843589
-6.7112670,0.28395077,0.13680205,0.53827099,0.51622718,0.49268807,0.87548553E-2,0.35998900,0.14156224,0.32278488E-1,0.10525781,0.46190150E-1,0.32995255,0.87164085,0.39527511,0.87391633
-7.7204224,0.36496048,0.15013115,0.17175905,0.61365579,0.24568786,0.74471941E-1,0.39429008,0.39150004,0.80383992E-1,0.26674969E-1,0.72125780E-1,0.33356343,0.91762888,0.54747053,0.17631581E-2
-11.693857,0.88780298,0.13370190,0.90139488E-1,0.49271394,0.67244420,0.13937612,0.25151599,0.17433273,0.66328790E-1,0.80200331E-1,0.26907097,0.34849777,0.87050184,0.38308121,0.46124275
-11.539139,0.62061693,0.15467461,0.35320875,0.55467962,0.43232410,0.12498964,0.10969246,0.55409832E-1,0.12393977,0.11442187,0.92779604E-1,0.35917021,0.83629991,0.37451857,0.69655145
-16.761993,0.42082747,0.62530542E-1,0.26460715,0.54375083,0.34907899,0.32442950,0.37051008,0.49899905,0.79929118E-1,0.10427672,0.12606911,0.34423790,0.93788516,0.67550428,0.87717035E-1
-8.4814603,0.50669485,0.95855481E-1,0.25496676,0.53757136,0.30000099,0.29462694,0.78604132E-1,0.44325200,0.28750073E-2,0.24917841E-1,0.18255987,0.33782654,0.88987295,0.46533915,0.28844694
-12.267667,0.46673493,0.16228245,0.59676623,0.45336461,0.36813122,0.42112380E-1,0.32440675,0.23668993,0.35045350E-1,0.15599512,0.21153960,0.32373976,0.90947329,0.40560411,0.48858851
-13.680153,0.36975359,0.61552114E-1,0.58397871,0.44847431,0.35495448,0.82615813E-1,0.21270174,0.24248666,0.27833879E-1,0.12321834,0.27302040,0.31811931,0.90148591,0.47046875,0.51450629E-2
-10.805737,0.67447192,0.14677186,0.52075778,0.46019944,0.65066455,0.18262399,0.79003520E-3,0.16839269,0.41488861E-1,0.26390354E-1,0.16021738,0.33309700,0.87306615,0.43458983,0.16801929
-9.8511327,0.42077128E-1,0.14806664,0.70128767,0.63997683,0.10667505E-1,0.28779699E-1,0.54191862,0.28598922,0.19126529E-1,0.48071582E-1,0.24642508,0.36217993,0.88048494,0.61856775,0.51524080
-9.1534994,0.73928786,0.14777099,0.99741573E-1,0.71623350,0.30072397,0.16486214,0.26978707,0.29825153,0.52849622E-1,0.57706113E-1,0.35768536E-1,0.38957269,0.83510959,0.43541795,0.54920130
-5.5331937,0.28907792,0.11039015,0.25451194,0.54889981,0.75485497E-1,0.51920501E-1,0.18131027,0.35274763,0.17429085E-1,0.49539357E-1,0.96122179E-1,0.31541006,0.88806757,0.47259774,0.44365046
-10.109379,0.81713824,0.20092827,0.13122698,0.63259738,0.42848950,0.83950319E-1,0.19917158,0.18535790,0.89236792E-1,0.23311668E-1,0.12337802,0.30364546,0.96129465,0.55562399,0.54013986
-11.914482,0.18853086E-1,0.14530751,0.76937573,0.65315533,0.10856288,0.80092377E-2,0.28469674,0.41742842E-1,0.27441205E-1,0.10967549,0.19540741,0.34600060,0.88932924,0.52797402,0.66183655
-8.4483740,0.77669335,0.11421671,0.28662376,0.58832250,0.38931034,0.26783001E-1,0.35855243,0.30747237,0.36428674E-1,0.11468059,0.21062794,0.35010903,0.86834650,0.49045318,0.15405356
-12.643262,0.27005901,0.13720630,0.59686817,0.45808704,0.63992277,0.82156179E-1,0.37313579,0.16313885,0.86157619E-1,0.45699052E-1,0.16798534,0.35824369,0.89951358,0.23913454,0.10809292
-14.418457,0.10370440,0.88129758E-1,0.44495811,0.47614185,0.74612173E-1,0.13369291,0.35746608,0.48247363,0.45827267E-1,0.11752742,0.14778157,0.29171866,0.93121585,0.65238702,0.29237924
-9.0338385,0.66136292,0.14042691,0.30409685,0.78518638,0.24214648,0.93616225E-2,0.42289195,0.41662354,0.12693087E-1,0.51748934E-1,0.49924642E-1,0.35769137,0.88350260,0.59666081,0.71772377
-16.064943,0.28831768,0.20723257,0.38359245,0.52342984,0.21628543,0.79832479E-1,0.25919001,0.29574880,0.78446559E-1,0.21869014,0.79617121E-1,0.34477815,0.83910477,0.36165706,0.83846642
-8.8721388,0.56484106,0.14057870,0.54754027,0.48438532,0.52496489,0.85368279E-1,0.18439506,0.14440002,0.50092715E-2,0.17199476E-1,0.19551757,0.30251660,0.94921889,0.50097131,0.67378789
-13.044518,0.47585368,0.85996386E-1,0.54845670,0.56125478,0.25061595,0.10276925,0.55775526,0.43859462,0.30836385E-1,0.11503285E-1,0.10627366,0.37990574,0.87740461,0.52143513,0.10025075
-8.6577756,0.33045173,0.15634029,0.34613508,0.54632524,0.92881869E-1,0.10644142,0.30281167,0.33943758,0.10216863,0.17118598,0.72972251E-1,0.34291307,0.85952034,0.35398794,0.47224048
-8.1281386,0.37630385,0.10739335,0.15493639,0.46087157,0.27973101,0.66315153E-1,0.20251252,0.29289340,0.17322686E-1,0.52825644E-1,0.96985949E-1,0.33536887,0.84776155,0.36101715,0.42700707
-13.362107,0.53022637,0.94575865E-1,0.44856291E-1,0.41235728,0.25008426,0.18172383,0.20751238,0.60366681,0.28233195E-1,0.16722300E-1,0.21377271,0.32415740,0.90530461,0.42705466,0.20474767
-5.9108170,0.26213807,0.13773676,0.53903173,0.59877639,0.21435456,0.10790103,0.34875568,0.23523819,0.56594558E-1,0.42621098E-1,0.15746543E-1,0.36167946,0.85457675,0.42575581,0.38270346
-10.406311,0.70239511,0.18009224,0.10746438,0.56751354,0.34364338,0.24047112,0.29605740,0.34072523,0.94871420E-2,0.43219544E-1,0.97194052E-1,0.33707699,0.90625930,0.48352199,0.28604676
-10.191224,0.57296085E-1,0.15466280,0.38374725,0.45893685,0.23163634,0.15854669,0.31328962,0.32665027,0.84387196E-2,0.14950466,0.16721872,0.32694142,0.87709225,0.44593619,0.20883987
-6.5264626,0.24224606,0.15848334,0.39651164,0.51109572,0.23562988,0.91147816E-1,0.34652998,0.37747164,0.20650591E-1,0.93903688E-1,0.59066514E-1,0.34269961,0.87499167,0.38342848,0.27158592
-7.3207798,0.49134578,0.16654617,0.23207838,0.53645955,0.25157094,0.53676268E-1,0.21249050,0.27972112,0.31557163E-1,0.80340850E-1,0.11790380,0.28926127,0.90073014,0.36623237,0.21518795
-9.2711171,0.53296279,0.12913365,0.46269568,0.60304875,0.41662170,0.14292596,0.34611539,0.30937302,0.70645971E-1,0.26856186E-1,0.20737592,0.34645155,0.88668788,0.47639704,0.77058410
-6.4224014,0.48494097,0.17110306,0.24835976,0.62939609,0.13513483,0.28863851E-1,0.37563462,0.29655486,0.61569624E-1,0.13746289,0.31008335E-1,0.31038451,0.91769399,0.47552742,0.72731522E-1
-11.341158,0.38272394,0.14372789,0.21815975,0.60322187,0.12568392,0.88011330E-1,0.30294371,0.36579904,0.28722573E-1,0.57096400E-1,0.18835613E-1,0.35651816,0.86539402,0.63789222,0.11041697
-10.367402,0.56772503,0.99207038E-1,0.36838900,0.56241398,0.22048387,0.87172597E-2,0.22749377,0.27313249,0.17587826E-1,0.72036963E-1,0.13651459,0.29304771,0.95592654,0.45717328,0.91164244
-8.4406343,0.46426075,0.11838098,0.46581753,0.43212787,0.67420171,0.95070414E-1,0.17057594,0.17988761,0.12247838E-1,0.81278207E-1,0.20374104,0.31527722,0.90772305,0.33323382,0.24928725
-8.5268111,0.46549353,0.14350315,0.23388803,0.53699203,0.21892755,0.11000604,0.87796538E-1,0.18807336,0.31003585E-1,0.12762317,0.96489872E-1,0.30453255,0.92065022,0.39286301,0.27500896
-9.4234234,0.66968535,0.15745230,0.24272972,0.69565988,0.28815669E-1,0.40126176E-1,0.30481478,0.43091959,0.14820887E-1,0.53984230E-1,0.64887835E-1,0.35939846,0.81938953,0.57705000,0.75143551
-10.153264,0.75667005E-1,0.19513733,0.55213584,0.56904838,0.20407944,0.23137925,0.20231029,0.13728981,0.11169302,0.80463749E-1,0.65146637E-1,0.35293178,0.91538764,0.36750400,0.35995917
-11.738950,0.44834312E-1,0.12349703,0.48895615,0.55250205,0.33579086,0.11971943,0.32422016,0.32755100,0.81438585E-1,0.17542632,0.79193545E-1,0.33515003,0.85840181,0.38952760,0.89876968
-11.404246,0.63752396,0.12438597,0.17988264,0.53974255,0.18604660,0.17420500,0.32775507,0.60546989,0.34331527E-1,0.16089625E-1,0.83927145E-1,0.32347338,0.91290307,0.44990213,0.48263436
-11.555867,0.58915721,0.94059616E-1,0.45115867E-2,0.45845177,0.33098674,0.85211257E-1,0.35812547,0.46038579,0.11351768,0.66083335E-1,0.17127589,0.33527952,0.85293689,0.48618007,0.25725849
-8.4580006,0.51429712,0.18120087,0.42885034,0.63711431,0.22635420,0.13620178,0.41922712,0.27674958,0.30242573E-1,0.70482791E-1,0.16535922,0.39408095,0.82722287,0.39948859,0.83928986E-1
-8.3744599,0.54344350,0.12356853,0.13152041,0.65407039,0.24219354,0.80470125E-1,0.21036708,0.45170332,0.18382176E-1,0.71411681E-1,0.11412188,0.35816606,0.82187664,0.39180115,0.35524229
-9.9208327,0.51099698,0.12397341,0.17934062,0.50809922,0.49331389,0.41244611E-1,0.17959158,0.33516780,0.79498965E-1,0.90294018E-1,0.15094990,0.33212261,0.88300490,0.22160064,0.12789430
-6.5336695,0.34911156,0.12935906,0.38384791,0.51009419,0.34293978,0.10064753,0.55587838E-1,0.12684378,0.10378033E-1,0.82891853E-2,0.70435025E-1,0.30836600,0.86143451,0.45425036,0.43664313
-10.126299,0.71106329E-1,0.14956310,0.50488150,0.47621846,0.30375841,0.49714380E-1,0.47380459,0.87546863E-1,0.78735322E-1,0.62546171E-1,0.89913616E-1,0.35337352,0.83794137,0.41536464,0.14500581
-10.326758,0.49971634,0.96594015E-1,0.29002854,0.35859594,0.74103577,0.30958718E-1,0.15164430,0.27232935,0.96649054E-2,0.13130230,0.22059209,0.28147360,0.92099685,0.42429950,0.34136140
-11.106870,0.14774253,0.73809926E-1,0.29804645,0.50500384,0.25217627,0.63033574E-1,0.30672602,0.47155534,0.30006855E-1,0.91846865E-1,0.12351792,0.36444575,0.81987413,0.30878423,0.80244657
-11.719660,0.35344702,0.15362814,0.64245275,0.73083437,0.34023613E-1,0.16041920,0.53429369,0.36206933,0.20865320E-1,0.72814542E-2,0.20545886,0.37549635,0.88046426,0.55381870,0.27187547
-7.8160499,0.60041357,0.15326956,0.44958038,0.48587167,0.46332966,0.46400642E-1,0.11060997,0.53511254E-1,0.19006218E-1,0.46670094E-1,0.67747275E-1,0.32283098,0.84209694,0.34021204,0.71763609
-11.488220,0.25729009E-1,0.89492879E-1,0.44534787,0.51863273,0.50027102E-1,0.44208614E-1,0.35808012,0.47684139,0.16583222E-1,0.98389699E-1,0.20741411,0.34040527,0.91470099,0.53793659,0.58738712
-12.083467,0.56499543,0.13293976,0.39735798,0.54535358,0.56624053,0.20946618,0.32566475,0.30773791,0.51746783E-1,0.12389795,0.17448683,0.38573040,0.81926916,0.33388484,0.79158912
-12.638392,0.81926494,0.15164394,0.11559056,0.58129989,0.57835420,0.10986642,0.27753299,0.32039275,0.22412571E-1,0.81341675E-1,0.13424430,0.39191582,0.80852009,0.48917216,0.53644537
-6.3064502,0.44722053,0.17442222,0.32473593,0.62988324,0.16695578,0.11118153,0.28258791,0.27340124,0.29866152E-1,0.11668014E-1,0.41330435E-1,0.30417176,0.92570799,0.47074115,0.49316468
-9.5574589,0.68347466,0.15237681,0.22429375,0.44564677,0.76977852,0.51951868E-2,0.27536557,0.16180254,0.28035125E-1,0.75015503E-1,0.31437620E-1,0.29864740,0.90183798,0.30070961,0.47355786
-6.2230527,0.70147006,0.15173329,0.39911271,0.58516791,0.44352413,0.50814435E-1,0.19850900,0.81946288E-1,0.15608237E-1,0.68160826E-1,0.11935612,0.34338090,0.88641472,0.42818114,0.35054384
-5.6925960,0.46249707,0.19928727,0.46023985,0.72504292,0.18133384,0.10645929,0.32514105,0.13681482,0.12171034E-1,0.21969810E-2,0.39803521E-1,0.35999274,0.86651244,0.43331913,0.88165316
-6.1664396,0.26705155,0.89014489E-1,0.10322362,0.58099369,0.48151851E-1,0.11715758,0.28507678,0.45945313,0.15048394E-1,0.40919402E-1,0.44099664E-1,0.31723135,0.87290498,0.47972278,0.26782348
-13.981794,0.38426171,0.13247677,0.33572074,0.53824955,0.15347995,0.70017568E-1,0.32505361,0.42671358,0.10335595,0.14849958,0.13882724,0.32203612,0.84767072,0.61615195,0.74464175
-8.4234601,0.59614516,0.11926519,0.18742725,0.56698627,0.29070720,0.22193317,0.19096591,0.43674465,0.33805684E-1,0.32754678E-1,0.11285219,0.33316880,0.85584561,0.40193953,0.52819248
-9.4293589,0.79209767,0.14617379,0.67138961E-1,0.53114356,0.68507880,0.47358100E-1,0.31331487,0.33552635,0.45731853E-1,0.27510885E-1,0.78262533E-1,0.31258224,0.95296203,0.54256898,0.42347028
-10.373507,0.56685786,0.12608487,0.40643019,0.56457373,0.60593870,0.17286313E-1,0.41597965,0.34081489,0.78584733E-1,0.11987663,0.16484191,0.34698708,0.85554688,0.54091250,0.54147969
-8.8487516,0.41507565,0.14428686,0.27153979,0.55832468,0.28413701,0.42588876E-1,0.34603199,0.47187195,0.35793495E-1,0.96397955E-1,0.10933818E-1,0.35223258,0.89566019,0.27174101,0.12248881
-7.1220821,0.30496734,0.15710246,0.36926790,0.57130150,0.23345810,0.13980363,0.15883888,0.16082378,0.65193245E-1,0.38286270E-1,0.32841044E-1,0.34427041,0.90528643,0.37185274,0.62543334
-10.992711,0.71037736,0.17333125,0.14140310,0.50002878,0.36749659,0.20402519,0.14431657E-1,0.23918734,0.20672817E-1,0.12575599E-1,0.10563212,0.32201946,0.85869153,0.55032092,0.84761522E-1
-5.7746191,0.37943639,0.16909109,0.48863356,0.54876154,0.43936129,0.61080402E-1,0.28872353,0.57805857E-1,0.65266693E-1,0.65926287E-1,0.41548958E-1,0.34163247,0.83849122,0.44731761,0.20677520
-7.4273495,0.56330888,0.13217595,0.33249609,0.54238913,0.51164932,0.21503122,0.18968067,0.22372740,0.48757550E-1,0.12047798E-2,0.17649876,0.35572206,0.85832808,0.50727327,0.38633223
-7.1585677,0.74330864,0.12693121,0.15280354,0.59028671,0.43502362,0.13625706,0.64908475E-1,0.31948473,0.10361823E-1,0.27465992E-2,0.49579110E-1,0.30742116,0.88696683,0.49882096,0.74565637
-8.1504243,0.81681749,0.97951551E-1,0.11233475,0.63178078,0.44756381,0.95149539E-1,0.23439524,0.38510731,0.36254124E-1,0.31016129E-1,0.19077103,0.34743819,0.90751739,0.56690679,0.42844289
-7.9430332,0.39184579,0.14421695,0.67234236,0.58874061,0.32484992,0.19902452E-1,0.26041399,0.34516354E-1,0.36922828E-1,0.18692846E-1,0.19139580,0.33401347,0.89445905,0.50215670,0.18971376E-1
-9.0006072,0.45626885,0.17153472,0.34174730,0.69790972,0.11664519,0.14982861,0.24324077,0.25095045,0.48975307E-1,0.10220470,0.16012101,0.32035295,0.89244137,0.57862007,0.21608458
-11.306140,0.31027471E-1,0.10663214,0.51813472,0.60819015,0.12634671,0.61080437E-1,0.58976385,0.45375176,0.28356126E-1,0.10924821,0.23166142,0.33885500,0.90642672,0.54404639,0.54740862
-12.837559,0.66409621,0.21229972,0.35726780,0.44701744,0.89365530,0.92664762E-1,0.37525515,0.28840678E-1,0.74097653E-1,0.23705843E-1,0.11427313,0.32589533,0.95688390,0.36680471,0.71132305
-7.0837374,0.15458192,0.13664073,0.38432664,0.55482703,0.14923016,0.14981357E-1,0.35248350,0.17520306,0.61238290E-1,0.23727626E-1,0.91785399E-1,0.32193362,0.91017065,0.47918592,0.43063884
-11.995774,0.70044694,0.12919795,0.68218563E-1,0.66835590,0.33676373,0.22328081,0.12763498,0.27945819,0.41323010E-1,0.14378442,0.27655498E-1,0.36418607,0.90287847,0.44972904,0.41803010E-1
-5.4211221,0.60414478,0.18333338,0.41241701,0.66278313,0.13922775,0.11184467,0.23360196,0.12422217,0.16409765E-1,0.50245513E-2,0.94283472E-1,0.34586067,0.86507737,0.42569152,0.36758929
-6.0085557,0.47258523,0.14171957,0.32172296,0.65001117,0.84819887E-1,0.12774271,0.14533571,0.32815642,0.10418000E-1,0.34409580E-1,0.33737656E-1,0.32164358,0.90695366,0.53163627,0.94861928
